"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Treutlen County School District, Georgia","1305100",6781,381,1277,540,712,912,886,516,146,201,705,505,5492,344,1098,427,474,768,718,388,122,153,534,466,1211,37,179,87,206,144,153,128,24,43,171,39,15,0,0,0,0,0,15,0,0,0,0,0,63,0,0,26,32,0,0,0,0,5,0,0
"Trion City School District, Georgia","1305130",2124,203,487,153,315,320,232,96,49,74,80,115,1433,190,386,86,209,98,172,62,30,60,55,85,286,7,38,30,21,54,53,14,4,14,21,30,13,6,0,0,0,4,3,0,0,0,0,0,392,0,63,37,85,164,4,20,15,0,4,0
"Turner County School District, Georgia","1305190",8491,488,1675,772,935,1118,1011,474,316,293,787,622,7062,488,1451,577,712,867,795,411,282,273,649,557,1107,0,173,127,172,173,172,58,26,10,131,65,7,0,0,0,0,0,0,0,0,0,7,0,315,0,51,68,51,78,44,5,8,10,0,0
"Twiggs County School District, Georgia","1305220",8612,486,1217,844,741,926,1442,916,154,342,967,577,8037,486,1199,813,691,861,1305,805,125,333,900,519,553,0,18,31,32,65,137,107,29,9,67,58,4,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0
"Union County School District, Georgia","1305250",21553,785,3123,1284,1729,2068,2789,1574,849,1095,3729,2528,10961,714,2407,673,1200,1172,1386,489,433,201,1225,1061,9774,71,571,496,436,685,1298,1078,416,888,2421,1414,457,0,111,110,6,124,85,0,0,0,21,0,361,0,34,5,87,87,20,7,0,6,62,53
"Upson County School District, Georgia","1305280",26681,1703,4403,2372,2862,3260,3879,2017,803,920,2635,1827,22299,1656,4038,1967,2223,2644,3264,1559,622,660,2197,1469,3988,47,365,314,470,582,587,417,170,259,438,339,122,0,0,6,51,34,0,23,0,1,0,7,272,0,0,85,118,0,28,18,11,0,0,12
"Valdosta City School District, Georgia","1305310",56324,4320,8403,13575,8664,5281,5274,2606,822,1564,3252,2563,34896,3724,6018,8462,4461,3101,2643,1657,517,835,1952,1526,17736,455,2131,4306,3336,1623,2076,774,278,715,1067,975,892,114,127,336,157,75,18,14,0,0,42,9,2800,27,127,471,710,482,537,161,27,14,191,53
"Vidalia City School District, Georgia","1305340",10596,947,2237,725,1461,1026,1281,638,342,474,870,595,8148,936,1964,563,924,777,790,423,292,359,668,452,2105,11,262,149,368,232,383,215,50,115,188,132,41,0,0,0,27,0,0,0,0,0,14,0,302,0,11,13,142,17,108,0,0,0,0,11
"Walker County School District, Georgia","1305370",65320,3782,11308,5029,7745,8456,9558,5058,1643,2261,6203,4277,33001,2039,6224,2964,3945,4280,4538,2216,821,1145,2771,2058,31131,1738,4958,1955,3584,3986,4732,2757,807,1116,3322,2176,510,0,117,64,71,60,133,13,0,0,41,11,678,5,9,46,145,130,155,72,15,0,69,32
"Walton County School District, Georgia","1305390",81108,5123,16331,6732,9555,11329,11896,5305,1931,2440,6431,4035,52582,4857,13156,4996,5945,6544,5977,3023,1048,1393,3467,2176,24033,258,2912,1426,2620,3912,5014,1894,816,904,2662,1615,663,8,4,51,132,174,106,117,5,16,23,27,3830,0,259,259,858,699,799,271,62,127,279,217
"Ware County School District, Georgia","1305430",35915,2452,6003,3524,4578,4361,4864,2288,931,1323,2983,2608,27704,2291,5296,2777,3401,2877,3528,1720,651,898,2318,1947,6616,109,551,501,946,1149,1063,526,280,326,602,563,382,52,21,52,25,79,53,0,0,50,9,41,1213,0,135,194,206,256,220,42,0,49,54,57
"Warren County School District, Georgia","1305460",5626,355,899,517,556,554,810,464,185,200,604,482,4967,355,885,433,486,494,691,380,137,187,496,423,598,0,11,84,65,51,105,75,40,13,95,59,10,0,3,0,0,0,0,7,0,0,0,0,51,0,0,0,5,9,14,2,8,0,13,0
"Washington County School District, Georgia","1305490",20861,1297,3476,1905,2611,2543,3232,1497,397,844,1745,1314,17972,1246,3179,1717,2186,1866,2700,1311,331,693,1541,1202,2520,51,259,182,385,509,464,180,66,136,191,97,72,0,0,6,3,27,21,6,0,9,0,0,297,0,38,0,37,141,47,0,0,6,13,15
"Wayne County School District, Georgia","1305550",30170,2021,5379,2361,4184,4120,4378,1731,822,1054,2415,1705,22005,1920,4718,1823,2722,2533,2782,1123,587,737,1768,1292,6886,101,509,436,1054,1344,1339,550,211,317,612,413,173,0,7,34,56,29,39,8,0,0,0,0,1106,0,145,68,352,214,218,50,24,0,35,0
"Webster County School District, Georgia","1305580",2744,110,430,289,234,330,352,302,104,119,349,125,2423,110,338,283,228,298,342,245,73,92,309,105,312,0,92,6,6,23,10,57,31,27,40,20,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wheeler County School District, Georgia","1305640",7932,226,656,839,1858,1268,1241,498,305,206,473,362,6413,201,606,721,1508,834,1013,390,284,188,409,259,1409,25,50,105,314,415,193,101,21,18,64,103,19,0,0,7,0,6,6,0,0,0,0,0,91,0,0,6,36,13,29,7,0,0,0,0
"White County School District, Georgia","1305670",27594,1372,4574,2354,2729,3285,4007,2392,728,926,3175,2052,17559,1182,4011,1501,1824,1834,2528,1278,441,383,1335,1242,9237,182,405,794,803,1394,1276,1095,275,514,1736,763,255,0,96,40,20,25,74,0,0,0,0,0,543,8,62,19,82,32,129,19,12,29,104,47
"Whitfield County School District, Georgia","1305700",69700,4885,13819,6665,8873,9538,9734,4244,1433,2048,5053,3408,41645,4208,10818,3857,3982,4746,4985,2192,701,1189,2798,2169,17991,648,2392,1711,2246,2075,3115,1558,633,692,1933,988,316,10,13,7,27,55,153,30,14,0,7,0,9748,19,596,1090,2618,2662,1481,464,85,167,315,251
"Wilcox County School District, Georgia","1305730",9061,458,1285,834,1322,1270,1395,717,164,260,744,612,7492,399,1200,732,1003,1069,1089,568,152,230,542,508,1309,50,78,93,222,118,271,133,12,30,202,100,77,9,7,5,33,7,0,16,0,0,0,0,183,0,0,4,64,76,35,0,0,0,0,4
"Wilkes County School District, Georgia","1305760",10123,664,1554,662,1175,1088,1459,829,207,433,1193,859,8271,636,1347,523,972,877,1198,611,109,347,920,731,1502,22,170,114,84,177,197,184,90,86,250,128,88,6,0,0,1,0,43,23,0,0,15,0,262,0,37,25,118,34,21,11,8,0,8,0
"Wilkinson County School District, Georgia","1305790",9455,614,1623,787,1068,1109,1347,738,256,325,935,653,8310,605,1587,722,902,960,1148,555,217,298,720,596,949,9,25,42,109,88,173,172,39,27,208,57,35,0,0,0,0,13,11,4,0,0,7,0,161,0,11,23,57,48,15,7,0,0,0,0
"Worth County School District, Georgia","1305850",21365,1341,3697,1924,2446,2578,3125,1553,647,704,2076,1274,17531,1308,3408,1725,2008,1989,2301,1161,516,515,1619,981,3323,33,256,181,337,512,737,330,99,189,381,268,148,0,33,0,0,39,7,37,32,0,0,0,363,0,0,18,101,38,80,25,0,0,76,25
"Remainder of Georgia, Georgia","1399999",20405,2004,3447,7687,4930,1792,432,0,24,69,20,0,2568,873,587,402,419,180,87,0,0,0,20,0,15552,998,2551,6712,3786,1214,218,0,21,52,0,0,1005,124,239,209,285,139,9,0,0,0,0,0,1280,9,70,364,440,259,118,0,3,17,0,0
"Troup County School District, Georgia","1300001",68375,4723,13011,7071,8495,8437,9482,4424,1599,2230,5047,3856,45525,4328,9898,4682,5369,5191,5294,2922,1221,1458,2988,2174,19540,377,2822,1943,2503,2644,3331,1358,341,751,1909,1561,435,6,0,77,61,85,134,20,11,7,12,22,2875,12,291,369,562,517,723,124,26,14,138,99
"Fort Stewart School District, Georgia","1300003",10048,1821,2222,2495,2191,880,363,46,14,16,0,0,2297,1111,555,152,238,138,81,4,14,4,0,0,6937,663,1587,2157,1747,528,215,28,0,12,0,0,301,33,44,84,63,30,40,7,0,0,0,0,513,14,36,102,143,184,27,7,0,0,0,0
"Robins AFB School District, Georgia","1300004",1413,168,286,464,256,159,68,4,0,0,2,6,269,82,72,72,29,9,3,2,0,0,0,0,1017,82,179,367,188,148,49,0,0,0,2,2,56,4,29,12,9,0,0,2,0,0,0,0,71,0,6,13,30,2,16,0,0,0,0,4
"Appling County School District, Georgia","1300060",18421,1287,3392,1548,2332,2258,2564,1088,716,595,1634,1007,14333,1156,3041,1289,1423,1559,1910,775,568,484,1178,950,3236,86,312,213,596,524,525,306,102,111,414,47,61,0,0,9,5,12,5,7,13,0,0,10,791,45,39,37,308,163,124,0,33,0,42,0
"Atkinson County School District, Georgia","1300090",8297,702,1672,743,1017,1246,1103,457,237,230,535,355,5645,641,1387,357,536,624,699,343,185,153,475,245,1498,49,164,250,221,193,246,85,52,68,60,110,60,0,3,25,0,22,3,7,0,0,0,0,1094,12,118,111,260,407,155,22,0,9,0,0
"Atlanta City School District, Georgia","1300120",440641,27976,54872,64398,86918,64608,54205,22470,8281,12224,25841,18848,231031,25782,45208,32783,33537,23644,22857,10941,4324,6566,14065,11324,171199,1941,7777,24619,41825,33210,26215,10101,3586,4941,10556,6428,5040,42,475,1049,1192,931,908,259,61,43,53,27,33371,211,1412,5947,10364,6823,4225,1169,310,674,1167,1069
"Bacon County School District, Georgia","1300150",11196,711,2096,1090,1409,1425,1480,670,255,511,949,600,8451,670,2003,675,989,963,979,437,164,443,690,438,2081,41,93,230,284,399,332,161,91,50,238,162,12,0,0,11,0,0,0,1,0,0,0,0,652,0,0,174,136,63,169,71,0,18,21,0
"Baker County School District, Georgia","1300180",3342,162,565,351,290,352,545,214,118,115,458,172,2959,156,559,330,220,304,467,183,118,109,373,140,351,6,6,21,68,48,48,31,0,6,85,32,19,0,0,0,2,0,17,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0
"Baldwin County School District, Georgia","1300210",45854,2488,6586,8954,5343,4898,6083,3195,817,1538,3501,2451,36553,2423,5972,6998,4287,3742,4754,2328,618,1086,2593,1752,7818,65,587,1615,823,858,1105,787,175,310,879,614,266,0,10,97,43,52,13,15,0,0,5,31,1217,0,17,244,190,246,211,65,24,142,24,54
"Banks County School District, Georgia","1300240",18317,991,3464,1590,2036,2613,2663,1128,586,572,1822,852,13724,948,3030,1248,1444,1793,1822,752,382,431,1257,617,3876,43,399,266,477,575,707,342,189,133,516,229,70,0,0,3,0,25,26,13,0,3,0,0,647,0,35,73,115,220,108,21,15,5,49,6
"Barrow County School District, Georgia","1300290",70873,5167,14460,5776,10649,10501,9573,3789,1704,1844,4596,2814,43895,4981,11578,3588,6026,4936,4863,1919,794,965,2501,1744,21631,178,2365,1868,3312,4423,3719,1575,784,818,1673,916,532,0,103,19,36,178,70,59,18,12,22,15,4815,8,414,301,1275,964,921,236,108,49,400,139
"Bartow County School District, Georgia","1300330",81014,5198,15172,7539,10060,11750,12520,5637,1846,2408,5745,3139,53366,4927,12979,5321,6429,6773,6807,2906,923,1157,3125,2019,23311,247,1839,1760,2576,4057,4941,2413,895,1078,2443,1062,593,0,71,79,93,82,148,40,0,9,59,12,3744,24,283,379,962,838,624,278,28,164,118,46
"Ben Hill County School District, Georgia","1300360",17547,1372,3187,1718,1804,2291,2316,1033,484,792,1452,1098,13304,1359,2456,1275,1449,1436,1561,757,379,634,1071,927,3673,13,683,380,312,572,679,268,105,113,381,167,28,0,11,13,0,4,0,0,0,0,0,0,542,0,37,50,43,279,76,8,0,45,0,4
"Berrien County School District, Georgia","1300390",19091,1225,3457,1633,2349,2510,2690,1232,407,697,1736,1155,13721,958,2859,1226,1522,1581,1519,926,342,577,1325,886,4766,267,526,279,750,766,1045,282,51,120,411,269,114,0,11,12,33,36,11,11,0,0,0,0,490,0,61,116,44,127,115,13,14,0,0,0
"Bibb County School District, Georgia","1300420",155237,11346,28257,16302,20718,18543,20491,9953,3939,5189,11323,9176,119551,10673,24606,12655,15056,12910,14462,7637,2995,3614,8004,6939,28739,569,3012,2855,4014,4169,5010,2068,802,1312,2867,2061,1139,79,190,265,194,127,168,65,0,23,20,8,5808,25,449,527,1454,1337,851,183,142,240,432,168
"Bleckley County School District, Georgia","1300440",12912,722,2130,2190,1115,1533,1741,677,341,412,1150,901,10627,700,1944,1744,874,1289,1347,543,282,306,914,684,2050,22,142,372,241,220,338,134,59,98,236,188,28,0,5,4,0,11,8,0,0,0,0,0,207,0,39,70,0,13,48,0,0,8,0,29
"Brantley County School District, Georgia","1300480",18463,1301,3348,1674,2019,2420,2731,1279,383,860,1544,904,13740,1283,2803,1342,1437,1564,1787,788,300,635,1060,741,4531,18,545,332,544,826,869,491,75,225,458,148,74,0,0,0,16,0,58,0,0,0,0,0,118,0,0,0,22,30,17,0,8,0,26,15
"Bremen City School District, Georgia","1300510",6204,467,1411,600,649,1033,731,220,152,153,345,443,4856,432,1157,528,544,736,552,195,121,115,168,308,1199,35,212,72,63,271,170,25,31,38,158,124,63,0,21,0,42,0,0,0,0,0,0,0,86,0,21,0,0,26,9,0,0,0,19,11
"Brooks County School District, Georgia","1300540",15766,961,2619,1406,1679,1845,2337,1040,438,692,1643,1106,11141,857,2119,1158,1100,1280,1323,730,276,538,1041,719,4075,104,483,214,430,479,860,263,144,149,566,383,32,0,3,0,17,8,0,0,0,0,0,4,518,0,14,34,132,78,154,47,18,5,36,0
"Bryan County School District, Georgia","1300570",32185,2275,7092,2435,4151,4973,4762,2034,572,893,1934,1064,16892,1824,4513,1482,1933,1734,1841,1116,357,454,994,644,13192,418,2178,913,1978,2695,2403,726,188,423,896,374,701,33,279,34,188,118,13,15,17,0,0,4,1400,0,122,6,52,426,505,177,10,16,44,42
"Buford City School District, Georgia","1300600",12610,1218,2562,931,1728,2161,1583,619,147,338,732,591,6394,1154,1959,404,455,603,708,237,41,96,445,292,2954,64,393,222,335,382,527,313,77,178,200,263,246,0,25,0,22,167,0,32,0,0,0,0,3016,0,185,305,916,1009,348,37,29,64,87,36
"Bulloch County School District, Georgia","1300630",71940,4059,10587,19473,9389,7411,7619,3631,1377,1574,4078,2742,49699,3825,8586,13221,5950,4272,4915,2432,758,1150,2711,1879,18531,173,1737,5327,2548,2588,2061,1103,539,400,1261,794,758,61,31,342,66,71,150,3,17,10,7,0,2952,0,233,583,825,480,493,93,63,14,99,69
"Burke County School District, Georgia","1300660",23136,1659,4613,2273,2743,2643,3225,1562,805,625,1828,1160,18393,1612,4191,1728,2077,2026,2422,1265,554,468,1220,830,4147,47,391,450,470,602,667,273,236,136,545,330,242,0,0,0,105,15,94,13,15,0,0,0,354,0,31,95,91,0,42,11,0,21,63,0
"Butts County School District, Georgia","1300690",23469,1375,3793,2364,3124,3329,3420,1590,482,860,1916,1216,17897,1226,3423,1961,2356,2443,2542,816,353,564,1296,917,4770,139,310,268,738,585,842,674,129,254,542,289,111,0,0,0,0,65,0,8,0,7,21,10,691,10,60,135,30,236,36,92,0,35,57,0
"Calhoun City School District, Georgia","1300720",15837,1307,3077,1514,2532,1969,1695,820,274,608,1055,986,9098,1201,2292,712,916,832,751,551,168,388,670,617,3236,41,442,420,417,363,587,96,92,139,375,264,103,0,101,0,1,0,0,0,0,0,1,0,3400,65,242,382,1198,774,357,173,14,81,9,105
"Calhoun County School District, Georgia","1300750",6549,301,969,790,865,1072,936,407,184,234,375,416,4905,284,883,478,521,681,757,341,103,188,320,349,1266,17,86,243,231,278,144,53,68,46,52,48,56,0,0,27,1,13,13,2,0,0,0,0,322,0,0,42,112,100,22,11,13,0,3,19
"Camden County School District, Georgia","1300780",51193,3941,9378,6719,7551,6258,6884,2805,997,1487,3473,1700,17361,2402,4394,1820,1721,1614,1852,867,257,561,1169,704,31418,1506,4838,4661,5447,4128,4484,1635,688,905,2162,964,1062,28,115,120,217,295,190,36,36,4,21,0,1352,5,31,118,166,221,358,267,16,17,121,32
"Candler County School District, Georgia","1300810",11056,741,2111,1050,1121,1531,1356,740,255,428,1107,616,8022,688,1730,610,842,800,960,577,155,348,799,513,2314,53,360,287,212,505,314,134,35,80,265,69,31,0,0,0,0,16,15,0,0,0,0,0,689,0,21,153,67,210,67,29,65,0,43,34
"Carroll County School District, Georgia","1300840",86734,5815,16190,8704,10989,11814,12465,5673,1520,2919,6798,3847,60853,5323,14075,6874,7439,6922,7486,3450,942,1779,4097,2466,22916,492,1948,1731,2995,4071,4454,1988,539,941,2473,1284,743,0,95,34,104,172,146,106,18,8,60,0,2222,0,72,65,451,649,379,129,21,191,168,97
"Carrollton City School District, Georgia","1300870",25138,1707,3994,6654,3637,2604,2033,1314,227,545,1168,1255,15220,1483,2417,4190,2032,1197,1179,873,107,240,661,841,7061,224,1243,1902,552,950,617,355,120,287,407,404,118,0,6,8,0,0,85,0,0,0,19,0,2739,0,328,554,1053,457,152,86,0,18,81,10
"Cartersville City School District, Georgia","1300900",19757,1460,4106,1489,2765,2774,2330,968,424,542,1567,1332,12853,1337,3566,949,1377,1467,1314,517,299,342,881,804,5518,83,362,366,1118,746,912,450,108,200,686,487,164,0,0,0,74,54,36,0,0,0,0,0,1222,40,178,174,196,507,68,1,17,0,0,41
"Catoosa County School District, Georgia","1300930",64955,3767,12002,5340,7785,9240,9219,4053,1479,2518,5656,3896,22667,1768,4947,2025,2886,2656,2828,1534,372,837,1653,1161,40311,1999,6855,3189,4439,6151,6100,2341,1029,1613,3925,2670,469,0,28,20,149,88,89,35,12,25,12,11,1508,0,172,106,311,345,202,143,66,43,66,54
"Charlton County School District, Georgia","1300990",13098,715,1853,1356,1824,2319,1989,794,235,342,1027,644,6236,466,1056,637,518,1139,860,390,183,168,464,355,5701,249,795,657,1007,690,914,365,48,169,554,253,140,0,0,5,35,31,69,0,0,0,0,0,1021,0,2,57,264,459,146,39,4,5,9,36
"Chatham County School District, Georgia","1301020",275303,18976,42447,34855,44597,32832,34312,16240,6089,9362,20265,15328,155657,15946,31570,19031,21261,14736,17493,8725,2880,5404,10172,8439,97408,2619,9300,13184,17555,13990,13374,6153,2744,3476,8915,6098,4178,204,440,755,930,598,614,300,84,49,157,47,18060,207,1137,1885,4851,3508,2831,1062,381,433,1021,744
"Chattahoochee County School District, Georgia","1301050",2743,106,432,488,191,219,474,296,85,64,258,130,1574,106,315,252,118,76,255,112,69,39,126,106,995,0,87,236,62,111,200,140,16,0,119,24,71,0,0,0,11,0,13,26,0,21,0,0,103,0,30,0,0,32,6,18,0,4,13,0
"Chattooga County School District, Georgia","1301080",23360,1204,3867,1915,2792,3360,3358,1689,555,933,2077,1610,17925,1136,3139,1491,2241,2486,2600,1270,390,684,1463,1025,5048,68,700,400,495,778,689,383,165,247,544,579,40,0,19,0,0,12,7,0,0,0,2,0,347,0,9,24,56,84,62,36,0,2,68,6
"Cherokee County School District, Georgia","1301110",221951,14861,44491,17635,27022,35280,33829,13641,4568,7084,15616,7924,104568,13301,31674,9960,11172,10952,11015,4237,1474,2279,4969,3535,95337,1492,11180,5599,10959,19373,18768,7682,2771,4312,9359,3842,2614,36,285,269,362,571,606,351,68,27,24,15,19432,32,1352,1807,4529,4384,3440,1371,255,466,1264,532
"Chickamauga City School District, Georgia","1301140",3125,124,618,414,369,545,463,213,37,6,146,190,1463,48,322,264,192,246,133,96,6,6,42,108,1581,76,285,150,144,290,318,117,31,0,104,66,54,0,0,0,33,9,12,0,0,0,0,0,27,0,11,0,0,0,0,0,0,0,0,16
"Clarke County School District, Georgia","1301170",119681,7012,13845,35091,20064,12569,10436,5145,2003,2620,6141,4755,69853,6288,10088,21379,9878,5816,5224,2658,1087,1649,3331,2455,36536,543,2875,10907,6537,4126,3635,1971,746,853,2348,1995,1263,62,96,388,188,203,105,53,34,12,49,73,12029,119,786,2417,3461,2424,1472,463,136,106,413,232
"Clay County School District, Georgia","1301200",3110,357,549,236,321,262,359,294,99,134,268,231,2350,298,467,172,249,183,264,216,55,91,202,153,724,59,75,64,72,61,95,78,44,43,55,78,0,0,0,0,0,0,0,0,0,0,0,0,36,0,7,0,0,18,0,0,0,0,11,0
"Clayton County School District, Georgia","1301230",264221,21556,53678,28227,39579,38706,36169,14200,5476,6929,12840,6861,135374,19126,38541,13913,17112,13943,13558,5887,2347,3063,4843,3041,84957,2150,11379,9942,12941,14581,15407,5663,2069,2740,5630,2455,4099,162,796,678,734,866,412,130,23,43,174,81,39791,118,2962,3694,8792,9316,6792,2520,1037,1083,2193,1284
